from_stop,AF,AI,AK,AM,AQ,AT,BE,BO,BV,BZ,CC,CE,CL,CO,CP,DB,DK,DN,DQ,DR,DW,EB,EF,EI,EJ,EN,EP,ET,FF,FJ,FL,FO,FQ,FR,FT,FW,FX,FZ,GD,GG,GI,GK,GR,GT,GV,HA,HB,HD,HG,HH,HO,HP,HT,IF,IS,IT,IY,IZ,JE,JM,JP,JS,JV,KB,KC,KE,KH,KI,KL,KN,KO,KP,KQ,KR,KS,KZ,LC,LU,ME,MH,ML,MW,NB,NK,NO,NT,NU,NX,NZ,OE,OG,OK,OR,PA,PC,PD,PE,PG,PN,PP,QD,QE,QH,QY,RD,RN,RY,SB,SJ,SL,SQ,SU,SX,TE,TL,TN,TO,TS,TY,UL,UM,UO,UV,VA,VF,VR,VV,VW,VX,WA,WE,WJ,WN,WR,WW,WY,XC,XI,XK,XO,YE,YF,YI,YJ,YT,YX,YY,ZE,ZI,ZT
SQ,1419.7,2171.6,1576.2,250.8,1949.2,1529.6,178.3,1430.7,1565.4,201.0,1841.8,1434.4,177.7,1579.9,1572.0,1765.2,1774.6,1581.6,269.6,2204.7,2123.8,1552.3,2095.8,196.4,1624.0,1550.2,1878.3,1725.0,2085.3,1467.4,1627.8,1711.4,2247.4,1575.3,1436.7,67.0,1685.6,1498.1,1861.9,1566.4,1709.5,103.7,1720.1,1980.1,1585.4,40.9,1445.0,150.1,1686.3,1772.6,1447.0,1450.1,1825.9,1812.8,1602.2,2133.5,1407.5,1473.3,1700.7,1736.8,60.3,234.5,1590.4,2225.5,161.6,1543.3,1695.6,163.4,1528.2,1668.0,1563.2,1730.3,278.1,75.3,1425.1,208.5,82.4,141.1,1346.1,1455.9,118.8,1650.4,1922.9,2083.1,1659.0,1542.3,1633.3,1444.8,1611.3,1941.3,1969.8,1597.3,151.7,125.5,1998.7,1579.5,1586.4,1779.4,178.4,1574.6,1607.4,246.2,1928.1,1565.4,2137.0,100.6,145.9,259.5,2028.7,1875.7,0.0,1712.1,1596.4,1932.7,1493.5,166.0,1531.7,2196.6,2237.4,1710.7,1435.6,267.1,1878.5,1779.3,2134.2,1568.4,1581.5,115.0,2209.1,1535.0,1641.5,62.1,155.9,1392.9,1937.0,1789.4,1844.2,1695.2,231.1,1654.9,1689.5,1448.4,2247.3,1571.6,1402.3,1533.3,1536.5,2289.1,74.1,1354.4
SU,529.4,795.1,537.9,1749.9,572.7,471.6,1784.9,457.6,229.0,1807.6,465.3,482.9,1784.3,619.3,514.0,56.2,195.3,523.6,1797.0,828.2,747.3,494.3,719.3,1786.8,284.7,563.9,501.8,229.5,708.8,409.4,280.5,95.5,870.9,517.3,378.7,1807.1,627.6,554.5,282.6,640.4,130.2,1843.8,104.2,759.8,527.4,1799.7,493.5,1790.0,25.7,396.1,439.3,392.1,246.6,233.5,544.2,757.0,529.4,278.5,324.2,360.3,1751.5,1748.6,254.0,849.0,1691.0,570.8,319.1,1788.6,470.2,610.0,505.2,263.0,1805.5,1834.1,493.5,1763.4,1804.0,1713.5,452.2,397.9,1812.6,273.9,546.4,1855.8,282.5,640.0,575.3,493.3,553.3,721.0,749.5,539.3,1777.0,1793.5,778.4,521.5,528.4,200.1,1733.3,518.5,554.1,1773.6,707.8,507.4,760.5,1810.4,1718.3,1786.9,808.4,499.2,1807.1,0.0,538.4,556.2,559.4,1696.6,473.7,820.1,860.9,292.2,377.6,1781.2,502.0,402.8,757.7,642.4,523.5,1755.4,832.6,572.1,583.5,1820.9,1762.5,455.8,716.7,412.9,264.9,204.2,1730.2,596.9,110.2,496.9,870.8,513.6,524.2,520.0,478.5,912.6,1832.9,442.5
SX,257.2,964.4,106.4,1626.5,742.0,54.8,1661.5,316.2,358.2,1684.2,634.6,341.5,1660.9,187.8,24.4,558.0,567.4,92.1,1673.6,997.5,916.6,62.8,888.6,1663.4,416.8,132.4,671.1,517.8,878.1,107.0,420.6,504.2,1040.2,85.8,175.2,1683.7,171.7,202.5,654.7,208.9,502.3,1720.4,512.9,777.7,95.9,1676.3,352.1,1666.6,479.1,565.4,297.9,124.3,618.7,605.6,112.7,926.3,269.4,266.1,493.5,529.6,1628.1,1625.2,383.2,1018.3,1567.6,139.3,488.4,1665.2,81.1,154.1,73.7,523.1,1682.1,1710.7,233.6,1640.0,1680.6,1590.1,336.8,118.5,1689.2,443.2,715.7,1834.1,451.8,282.4,119.4,351.9,97.4,738.9,767.4,107.8,1653.6,1670.1,796.3,90.0,96.9,572.2,1609.9,166.5,122.6,1650.2,725.7,30.9,929.8,1687.0,1594.9,1663.5,826.3,668.5,1683.7,504.9,0.0,725.5,207.4,1573.2,77.6,989.4,1030.2,503.5,138.8,1657.8,671.3,572.1,927.0,210.9,14.8,1632.0,1001.9,220.1,127.6,1697.5,1639.1,345.1,734.6,582.2,637.0,488.0,1606.8,141.0,482.3,355.5,1040.1,161.6,281.9,168.0,72.8,1081.9,1709.5,286.9
TE,731.0,439.7,739.5,1951.5,217.3,673.2,1986.5,659.2,357.9,2009.2,109.9,684.5,1985.9,820.9,715.6,632.3,562.8,725.2,1998.6,472.8,391.9,695.9,363.9,1988.4,299.6,765.5,94.6,383.4,353.4,611.0,295.4,578.5,515.5,718.9,580.3,2008.7,829.2,756.1,558.1,842.0,427.6,2045.4,587.2,516.1,729.0,2001.3,695.1,1991.6,553.4,161.4,640.9,593.7,522.1,509.0,745.8,401.6,731.0,480.1,233.3,197.2,1953.1,1950.2,380.0,493.6,1892.6,772.4,238.4,1990.2,671.8,811.6,706.8,388.7,2007.1,2035.7,695.1,1965.0,2005.6,1915.1,653.8,599.5,2014.2,273.6,7.3,1764.2,265.0,841.6,776.9,694.9,754.9,477.3,505.8,740.9,1978.6,1995.1,534.7,723.1,730.0,475.6,1934.9,720.1,755.7,1975.2,464.1,709.0,405.1,2012.0,1919.9,1988.5,564.7,143.8,2008.7,579.2,740.0,0.0,761.0,1898.2,675.3,464.7,505.5,369.1,579.2,1982.8,146.6,215.6,402.3,844.0,725.1,1957.0,477.2,773.7,785.1,2022.5,1964.1,657.4,473.0,144.6,540.4,353.6,1931.8,798.5,477.7,698.5,515.4,715.2,725.8,721.6,680.1,557.2,2034.5,644.1
TL,73.3,978.4,132.4,1453.6,756.0,167.7,1488.6,219.5,372.2,1511.3,648.6,223.2,1488.0,136.1,210.1,572.0,581.4,181.8,1500.7,1011.5,930.6,152.5,902.6,1490.5,430.8,106.4,685.1,531.8,892.1,159.8,434.6,518.2,1054.2,153.0,228.0,1510.8,293.1,4.6,668.7,122.6,516.3,1547.5,526.9,791.7,142.9,1503.4,233.8,1493.7,493.1,579.4,235.8,177.1,632.7,619.6,173.5,940.3,85.5,280.1,507.5,543.6,1455.2,1452.3,397.2,1032.3,1394.7,99.5,502.4,1492.3,126.1,275.5,163.4,537.1,1509.2,1537.8,49.7,1467.1,1507.7,1417.2,152.9,171.3,1516.3,457.2,729.7,1712.6,465.8,80.5,256.1,233.6,234.1,752.9,781.4,197.5,1480.7,1497.2,810.3,179.7,186.6,586.2,1437.0,81.0,163.6,1477.3,739.7,203.5,943.8,1514.1,1422.0,1490.6,840.3,682.5,1510.8,518.9,227.3,739.5,0.0,1400.3,129.6,1003.4,1044.2,517.5,191.6,1484.9,685.3,586.1,941.0,124.6,219.6,1459.1,1015.9,41.4,264.3,1524.6,1466.2,181.7,748.6,596.2,651.0,502.0,1433.9,277.7,496.3,237.2,1054.1,103.7,98.0,39.7,134.4,1095.9,1536.6,103.0
TN,1369.8,2121.7,1526.3,146.4,1899.3,1479.7,181.4,1380.8,1515.5,204.1,1791.9,1384.5,180.8,1530.0,1522.1,1715.3,1724.7,1531.7,330.2,2154.8,2073.9,1502.4,2045.9,183.3,1574.1,1500.3,1828.4,1675.1,2035.4,1417.5,1577.9,1661.5,2197.5,1525.4,1386.8,152.1,1635.7,1448.2,1812.0,1516.5,1659.6,188.8,1670.2,1930.2,1535.5,144.7,1395.1,186.5,1636.4,1722.7,1397.1,1400.2,1776.0,1762.9,1552.3,2083.6,1357.6,1423.4,1650.8,1686.9,96.5,301.6,1540.5,2175.6,57.2,1493.4,1645.7,185.1,1478.3,1618.1,1513.3,1680.4,338.7,179.1,1375.2,159.9,167.5,58.5,1296.2,1406.0,203.9,1600.5,1873.0,2143.7,1609.1,1492.4,1583.4,1394.9,1561.4,1891.4,1919.9,1547.4,122.0,138.5,1948.8,1529.6,1536.5,1729.5,129.8,1524.7,1557.5,306.8,1878.2,1515.5,2087.1,175.6,63.3,320.1,1978.8,1825.8,152.1,1662.2,1546.5,1882.8,1443.6,0.0,1481.8,2146.7,2187.5,1660.8,1385.7,334.2,1828.6,1729.4,2084.3,1518.5,1531.6,151.9,2159.2,1485.1,1591.6,165.9,159.0,1343.5,1887.1,1739.5,1794.3,1645.3,126.7,1605.0,1639.6,1398.5,2197.4,1521.7,1352.4,1483.4,1486.6,2239.2,177.9,1304.5
TO,200.5,911.6,66.4,1573.7,689.2,57.4,1608.7,263.4,305.4,1631.4,581.8,288.7,1608.1,147.8,104.5,505.2,514.6,52.1,1620.8,944.7,863.8,22.8,835.8,1610.6,364.0,92.4,618.3,465.0,825.3,54.2,367.8,451.4,987.4,45.8,122.4,1630.9,163.4,124.8,601.9,168.9,449.5,1667.6,460.1,724.9,55.9,1623.5,299.3,1613.8,426.3,512.6,245.1,71.5,565.9,552.8,72.7,873.5,215.3,213.3,440.7,476.8,1575.3,1572.4,330.4,965.5,1514.8,99.3,435.6,1612.4,3.4,145.8,33.7,470.3,1629.3,1657.9,179.5,1587.2,1627.8,1537.3,282.7,65.7,1636.4,390.4,662.9,1781.3,399.0,210.3,126.4,299.1,104.4,686.1,714.6,67.8,1600.8,1617.3,743.5,50.0,56.9,519.4,1557.1,88.8,82.6,1597.4,672.9,97.9,877.0,1634.2,1542.1,1610.7,773.5,615.7,1630.9,452.1,97.6,672.7,129.7,1520.4,0.0,936.6,977.4,450.7,86.0,1605.0,618.5,519.3,874.2,170.9,112.5,1579.2,949.1,142.4,134.6,1644.7,1586.3,291.8,681.8,529.4,584.2,435.2,1554.0,148.0,429.5,302.7,987.3,83.9,227.8,90.3,4.8,1029.1,1656.7,232.8
TS,1004.7,199.2,1013.2,2226.7,264.9,946.9,2261.7,932.9,631.6,2284.4,365.9,958.2,2261.1,1094.6,989.3,906.0,836.5,998.9,2273.8,168.7,81.5,969.6,180.2,2263.6,573.3,1039.2,440.1,657.1,120.0,884.7,569.1,852.2,187.4,992.6,854.0,2283.9,1102.9,1029.8,831.8,1115.7,701.3,2320.6,860.9,423.4,1002.7,2276.5,968.8,2266.8,827.1,435.1,914.6,867.4,795.8,782.7,1019.5,71.8,1004.7,753.8,507.0,470.9,2228.3,2225.4,653.7,63.3,2167.8,1046.1,512.1,2265.4,945.5,1085.3,980.5,662.4,2282.3,2310.9,968.8,2240.2,2280.8,2190.3,927.5,873.2,2289.4,547.3,484.7,1671.5,538.7,1115.3,1050.6,968.6,1028.6,384.6,413.1,1014.6,2253.8,2270.3,442.0,996.8,1003.7,749.3,2210.1,993.8,1029.4,2250.4,371.4,982.7,68.3,2287.2,2195.1,2263.7,472.0,359.5,2283.9,852.9,1013.7,494.5,1034.7,2173.4,949.0,0.0,177.4,642.8,852.9,2258.0,329.2,489.3,161.8,1117.7,998.8,2232.2,149.1,1047.4,1058.8,2297.7,2239.3,931.1,380.3,418.3,814.1,627.3,2207.0,1072.2,751.4,972.2,187.3,988.9,999.5,995.3,953.8,126.9,2309.7,917.8
TY,1043.0,87.8,1051.5,2265.0,303.2,985.2,2300.0,971.2,669.9,2322.7,404.2,996.5,2299.4,1132.9,1027.6,944.3,874.8,1037.2,2312.1,53.0,119.8,1007.9,185.6,2301.9,611.6,1077.5,478.4,695.4,158.3,923.0,607.4,890.5,55.4,1030.9,892.3,2322.2,1141.2,1068.1,870.1,1154.0,739.6,2358.9,899.2,461.7,1041.0,2314.8,1007.1,2305.1,865.4,473.4,952.9,905.7,834.1,821.0,1057.8,131.8,1043.0,792.1,545.3,509.2,2266.6,2263.7,692.0,223.8,2206.1,1084.4,550.4,2303.7,983.8,1123.6,1018.8,700.7,2320.6,2349.2,1007.1,2278.5,2319.1,2228.6,965.8,911.5,2327.7,585.6,523.0,1709.8,577.0,1153.6,1088.9,1006.9,1066.9,422.9,451.4,1052.9,2292.1,2308.6,480.3,1035.1,1042.0,787.6,2248.4,1032.1,1067.7,2288.7,409.7,1021.0,135.3,2325.5,2233.4,2302.0,510.3,397.8,2322.2,891.2,1052.0,532.8,1073.0,2211.7,987.3,194.9,0.0,681.1,891.2,2296.3,367.5,527.6,125.3,1156.0,1037.1,2270.5,30.2,1085.7,1097.1,2336.0,2277.6,969.4,418.6,456.6,852.4,665.6,2245.3,1110.5,789.7,1010.5,55.3,1027.2,1037.8,1033.6,992.1,287.4,2348.0,956.1
UL,529.0,610.6,540.1,1752.1,388.2,473.8,1787.1,459.8,158.5,1809.8,280.8,485.1,1786.5,621.5,516.2,350.9,281.4,525.8,1799.2,643.7,562.8,496.5,534.8,1789.0,100.2,566.1,317.3,102.0,524.3,411.6,96.0,297.1,686.4,519.5,380.9,1809.3,629.8,556.7,276.7,642.6,146.2,1846.0,305.8,687.0,529.6,1801.9,495.7,1792.2,272.0,211.6,441.5,394.3,240.7,227.6,546.4,572.5,531.6,280.7,139.7,175.8,1753.7,1750.8,180.6,664.5,1696.3,573.0,134.6,1790.8,472.4,612.2,507.4,107.3,1807.7,1836.3,495.7,1765.6,1806.2,1715.7,454.4,400.1,1814.8,89.4,361.9,1858.0,98.0,642.2,577.5,495.5,555.5,648.2,676.7,541.5,1779.2,1795.7,705.6,523.7,530.6,194.2,1735.5,520.7,556.3,1775.8,635.0,509.6,576.0,1812.6,1720.5,1789.1,735.6,314.7,1809.3,297.8,540.6,371.7,561.6,1698.8,475.9,635.6,676.4,0.0,379.8,1783.4,317.5,218.3,573.2,644.6,525.7,1757.6,648.1,574.3,585.7,1823.1,1764.7,458.5,643.9,228.4,259.0,72.2,1732.4,599.1,196.3,499.1,686.3,515.8,526.4,522.2,480.7,728.1,1835.1,444.7
UM,255.1,825.5,160.2,1487.6,603.1,93.9,1522.6,177.3,219.3,1545.3,495.7,202.6,1522.0,241.6,136.3,419.1,428.5,145.9,1534.7,858.6,777.7,116.6,749.7,1524.5,277.9,186.2,532.2,378.9,739.2,31.8,281.7,365.3,901.3,139.6,36.3,1544.8,249.9,176.8,515.8,262.7,363.4,1581.5,374.0,638.8,149.7,1537.4,213.2,1527.7,340.2,426.5,159.0,14.5,479.8,466.7,166.5,787.4,267.3,127.2,354.6,390.7,1489.2,1486.3,244.3,879.4,1428.7,193.1,349.5,1526.3,92.5,232.3,127.5,384.2,1543.2,1571.8,231.5,1501.1,1541.7,1451.2,189.9,20.3,1550.3,304.3,576.8,1695.2,312.9,262.3,197.6,213.0,175.6,600.0,628.5,161.6,1514.7,1531.2,657.4,143.8,150.7,433.3,1471.0,140.8,176.4,1511.3,586.8,129.7,790.9,1548.1,1456.0,1524.6,687.4,529.6,1544.8,366.0,160.7,586.6,181.7,1434.3,96.0,850.5,891.3,364.6,0.0,1518.9,532.4,433.2,788.1,264.7,145.8,1493.1,863.0,194.4,205.8,1558.6,1500.2,206.2,595.7,443.3,498.1,349.1,1467.9,219.2,343.4,216.6,901.2,135.9,279.8,142.3,100.8,943.0,1570.6,180.2
UO,1377.1,2129.0,1533.6,281.7,1906.6,1487.0,254.7,1388.1,1522.8,277.4,1799.2,1391.8,254.1,1537.3,1529.4,1722.6,1732.0,1539.0,173.3,2162.1,2081.2,1509.7,2053.2,272.8,1581.4,1507.6,1835.7,1682.4,2042.7,1424.8,1585.2,1668.8,2204.8,1532.7,1394.1,234.3,1643.0,1455.5,1819.3,1523.8,1666.9,271.0,1677.5,1937.5,1542.8,246.9,1402.4,226.5,1643.7,1730.0,1404.4,1407.5,1783.3,1770.2,1559.6,2090.9,1364.9,1430.7,1658.1,1694.2,209.6,48.4,1547.8,2182.9,310.9,1500.7,1653.0,239.8,1485.6,1625.4,1520.6,1687.7,181.8,281.3,1382.5,284.9,249.7,290.4,1303.5,1413.3,286.1,1607.8,1880.3,2066.3,1616.4,1499.7,1590.7,1402.2,1568.7,1898.7,1927.2,1554.7,301.0,274.8,1956.1,1536.9,1543.8,1736.8,254.8,1532.0,1564.8,149.9,1885.5,1522.8,2094.4,233.7,295.2,163.2,1986.1,1833.1,254.3,1669.5,1553.8,1890.1,1450.9,315.3,1489.1,2154.0,2194.8,1668.1,1393.0,0.0,1835.9,1736.7,2091.6,1525.8,1538.9,191.4,2166.5,1492.4,1598.9,268.1,232.3,1350.3,1894.4,1746.8,1801.6,1652.6,262.0,1612.3,1646.9,1405.8,2204.7,1529.0,1359.7,1490.7,1493.9,2246.5,280.1,1311.8
UV,675.4,293.0,683.9,1895.9,70.6,617.6,1930.9,603.6,302.3,1953.6,36.6,628.9,1930.3,765.3,660.0,576.7,507.2,669.6,1943.0,326.1,245.2,640.3,217.2,1932.8,244.0,709.9,110.8,327.8,206.7,555.4,239.8,522.9,368.8,663.3,524.7,1953.1,773.6,700.5,502.5,786.4,372.0,1989.8,531.6,369.4,673.4,1945.7,639.5,1936.0,497.8,105.8,585.3,538.1,466.5,453.4,690.2,254.9,675.4,424.5,177.7,141.6,1897.5,1894.6,324.4,346.9,1837.0,716.8,182.8,1934.6,616.2,756.0,651.2,333.1,1951.5,1980.1,639.5,1909.4,1950.0,1859.5,598.2,543.9,1958.6,218.0,155.4,1617.5,209.4,786.0,721.3,639.3,699.3,330.6,359.1,685.3,1923.0,1939.5,388.0,667.5,674.4,420.0,1879.3,664.5,700.1,1919.6,317.4,653.4,258.4,1956.4,1864.3,1932.9,418.0,30.2,1953.1,523.6,684.4,165.2,705.4,1842.6,619.7,318.0,358.8,313.5,523.6,1927.2,0.0,160.0,255.6,788.4,669.5,1901.4,330.5,718.1,729.5,1966.9,1908.5,601.8,326.3,89.0,484.8,298.0,1876.2,742.9,422.1,642.9,368.7,659.6,670.2,666.0,624.5,410.5,1978.9,588.5
VA,561.0,457.9,569.5,1781.5,235.5,503.2,1816.5,489.2,187.9,1839.2,128.1,514.5,1815.9,650.9,545.6,462.3,392.8,555.2,1828.6,491.0,410.1,525.9,382.1,1818.4,129.6,595.5,164.6,213.4,371.6,441.0,125.4,408.5,533.7,548.9,410.3,1838.7,659.2,586.1,388.1,672.0,257.6,1875.4,417.2,534.3,559.0,1831.3,525.1,1821.6,383.4,58.9,470.9,423.7,352.1,339.0,575.8,419.8,561.0,310.1,63.3,27.2,1783.1,1780.2,210.0,511.8,1722.6,602.4,68.4,1820.2,501.8,641.6,536.8,218.7,1837.1,1865.7,525.1,1795.0,1835.6,1745.1,483.8,429.5,1844.2,103.6,209.2,1782.4,95.0,671.6,606.9,524.9,584.9,495.5,524.0,570.9,1808.6,1825.1,552.9,553.1,560.0,305.6,1764.9,550.1,585.7,1805.2,482.3,539.0,423.3,1842.0,1749.9,1818.5,582.9,162.0,1838.7,409.2,570.0,219.0,591.0,1728.2,505.3,482.9,523.7,199.1,409.2,1812.8,164.8,0.0,420.5,674.0,555.1,1787.0,495.4,603.7,615.1,1852.5,1794.1,487.4,491.2,75.7,370.4,183.6,1761.8,628.5,307.7,528.5,533.6,545.2,555.8,551.6,510.1,575.4,1864.5,474.1
VF,923.5,37.3,932.0,2145.5,183.7,865.7,2180.5,851.7,550.4,2203.2,284.7,877.0,2179.9,1013.4,908.1,824.8,755.3,917.7,2192.6,70.4,90.2,888.4,60.2,2182.4,492.1,958.0,358.9,575.9,51.7,803.5,487.9,771.0,129.9,911.4,772.8,2202.7,1021.7,948.6,750.6,1034.5,620.1,2239.4,779.7,342.2,921.5,2195.3,887.6,2185.6,745.9,353.9,833.4,786.2,714.6,701.5,938.3,99.9,923.5,672.6,425.8,389.7,2147.1,2144.2,572.5,191.9,2086.6,964.9,430.9,2184.2,864.3,1004.1,899.3,581.2,2201.1,2229.7,887.6,2159.0,2199.6,2109.1,846.3,792.0,2208.2,466.1,403.5,1590.3,457.5,1034.1,969.4,887.4,947.4,303.4,331.9,933.4,2172.6,2189.1,360.8,915.6,922.5,668.1,2128.9,912.6,948.2,2169.2,290.2,901.5,103.4,2206.0,2113.9,2182.5,390.8,278.3,2202.7,771.7,932.5,413.3,953.5,2092.2,867.8,163.0,119.9,561.6,771.7,2176.8,248.0,408.1,0.0,1036.5,917.6,2151.0,91.6,966.2,977.6,2216.5,2158.1,849.9,299.1,337.1,732.9,546.1,2125.8,991.0,670.2,891.0,129.8,907.7,918.3,914.1,872.6,255.5,2228.5,836.6
VR,142.0,1049.7,86.1,1524.9,827.3,172.4,1559.9,290.8,443.5,1582.6,724.9,299.5,1559.3,89.8,229.3,643.3,657.7,136.3,1577.0,1082.8,1001.9,144.7,973.9,1561.8,507.1,65.1,756.4,608.1,963.4,224.6,505.9,589.5,1125.5,106.7,292.8,1587.1,252.6,105.6,740.0,1.0,587.6,1618.8,598.2,863.0,96.6,1574.7,305.1,1570.0,564.4,650.7,307.1,241.9,704.0,690.9,100.6,1011.6,156.8,351.4,578.8,619.9,1526.5,1523.6,468.5,1103.6,1469.1,53.2,573.7,1563.6,176.1,230.0,129.1,608.4,1580.5,1609.1,121.0,1538.4,1579.0,1488.5,224.2,241.1,1587.6,528.5,801.0,1783.9,537.1,169.8,234.4,304.9,219.4,824.2,857.7,152.0,1552.0,1568.5,881.6,134.2,141.1,657.5,1513.3,182.1,90.7,1548.6,811.0,227.7,1020.1,1585.4,1493.3,1561.9,911.6,753.8,1582.1,590.2,212.6,810.8,101.0,1476.6,177.6,1074.7,1115.5,593.8,256.4,1556.2,756.6,657.4,1012.3,0.0,227.5,1530.4,1087.2,147.5,226.2,1595.9,1537.5,253.5,819.9,667.5,722.3,573.3,1505.2,263.0,572.6,308.5,1125.4,209.8,169.3,140.8,167.8,1167.2,1607.9,174.3
VV,272.1,951.4,121.3,1613.5,729.0,69.7,1648.5,303.2,345.2,1671.2,621.6,328.5,1647.9,202.7,9.5,545.0,554.4,107.0,1660.6,984.5,903.6,77.7,875.6,1650.4,403.8,147.3,658.1,504.8,865.1,94.0,407.6,491.2,1027.2,100.7,162.2,1670.7,186.6,204.8,641.7,223.8,489.3,1707.4,499.9,764.7,110.8,1663.3,339.1,1653.6,466.1,552.4,284.9,111.3,605.7,592.6,127.6,913.3,284.3,253.1,480.5,516.6,1615.1,1612.2,370.2,1005.3,1554.6,154.2,475.4,1652.2,96.0,169.0,88.6,510.1,1669.1,1697.7,248.5,1627.0,1667.6,1577.1,351.7,105.5,1676.2,430.2,702.7,1821.1,438.8,290.3,134.3,338.9,112.3,725.9,754.4,122.7,1640.6,1657.1,783.3,104.9,111.8,559.2,1596.9,168.8,137.5,1637.2,712.7,16.0,916.8,1674.0,1581.9,1650.5,813.3,655.5,1670.7,491.9,14.8,712.5,209.7,1560.2,92.5,976.4,1017.2,490.5,125.8,1644.8,658.3,559.1,914.0,225.8,0.0,1619.0,988.9,222.4,142.5,1684.5,1626.1,332.1,721.6,569.2,624.0,475.0,1593.8,155.9,469.3,342.5,1027.1,163.9,296.8,170.3,87.7,1068.9,1696.5,301.8
VW,1337.3,2089.2,1493.8,90.2,1866.8,1447.2,63.2,1348.3,1483.0,85.9,1759.4,1352.0,62.6,1497.5,1489.6,1682.8,1692.2,1499.2,178.2,2122.3,2041.4,1469.9,2013.4,81.3,1541.6,1467.8,1795.9,1642.6,2002.9,1385.0,1545.4,1629.0,2165.0,1492.9,1354.3,76.5,1603.2,1415.7,1779.5,1484.0,1627.1,89.8,1637.7,1897.7,1503.0,93.4,1362.6,35.0,1603.9,1690.2,1364.6,1367.7,1743.5,1730.4,1519.8,2051.1,1325.1,1390.9,1618.3,1654.4,74.1,177.4,1508.0,2143.1,109.0,1460.9,1613.2,48.3,1445.8,1585.6,1480.8,1647.9,186.7,127.8,1342.7,93.4,48.5,154.9,1263.7,1373.5,57.1,1568.0,1840.5,1991.7,1576.6,1459.9,1550.9,1362.4,1528.9,1858.9,1887.4,1514.9,165.5,139.3,1916.3,1497.1,1504.0,1697.0,63.3,1492.2,1525.0,154.8,1845.7,1483.0,2054.6,110.1,159.7,168.1,1946.3,1793.3,100.8,1629.7,1514.0,1850.3,1411.1,179.8,1449.3,2114.2,2155.0,1628.3,1353.2,210.0,1796.1,1696.9,2051.8,1486.0,1499.1,0.0,2126.7,1452.6,1559.1,114.6,40.8,1310.5,1854.6,1707.0,1761.8,1612.8,70.5,1572.5,1607.1,1366.0,2164.9,1489.2,1319.9,1450.9,1454.1,2206.7,126.6,1272.0
VX,1012.7,57.5,1021.2,2234.7,272.9,954.9,2269.7,940.9,639.6,2292.4,373.9,966.2,2269.1,1102.6,997.3,914.0,844.5,1006.9,2281.8,22.7,89.5,977.6,155.3,2271.6,581.3,1047.2,448.1,665.1,128.0,892.7,577.1,860.2,38.2,1000.6,862.0,2291.9,1110.9,1037.8,839.8,1123.7,709.3,2328.6,868.9,431.4,1010.7,2284.5,976.8,2274.8,835.1,443.1,922.6,875.4,803.8,790.7,1027.5,101.5,1012.7,761.8,515.0,478.9,2236.3,2233.4,661.7,193.5,2175.8,1054.1,520.1,2273.4,953.5,1093.3,988.5,670.4,2290.3,2318.9,976.8,2248.2,2288.8,2198.3,935.5,881.2,2297.4,555.3,492.7,1679.5,546.7,1123.3,1058.6,976.6,1036.6,392.6,421.1,1022.6,2261.8,2278.3,450.0,1004.8,1011.7,757.3,2218.1,1001.8,1037.4,2258.4,379.4,990.7,105.0,2295.2,2203.1,2271.7,480.0,367.5,2291.9,860.9,1021.7,502.5,1042.7,2181.4,957.0,164.6,28.2,650.8,860.9,2266.0,337.2,497.3,95.0,1125.7,1006.8,2240.2,0.0,1055.4,1066.8,2305.7,2247.3,939.1,388.3,426.3,822.1,635.3,2215.0,1080.2,759.4,980.2,38.1,996.9,1007.5,1003.3,961.8,257.1,2317.7,925.8
WA,120.9,1018.6,182.6,1503.8,796.2,169.1,1538.8,269.7,412.4,1561.5,688.8,273.4,1538.2,186.3,211.5,612.2,621.6,183.2,1550.9,1051.7,970.8,153.9,942.8,1540.7,471.0,156.6,725.3,572.0,932.3,161.2,474.8,558.4,1094.4,176.9,229.4,1561.0,294.5,45.2,708.9,172.8,556.5,1597.7,567.1,831.9,187.0,1553.6,284.0,1543.9,533.3,619.6,286.0,178.5,672.9,659.8,203.8,980.5,135.7,320.3,547.7,583.8,1505.4,1502.5,437.4,1072.5,1448.0,149.7,542.6,1542.5,127.5,276.9,164.8,577.3,1559.4,1588.0,99.9,1517.3,1557.9,1467.4,203.1,172.7,1566.5,497.4,769.9,1762.8,506.0,130.7,257.5,283.8,235.5,793.1,821.6,198.9,1530.9,1547.4,850.5,181.1,188.0,626.4,1487.2,82.4,213.7,1527.5,779.9,204.9,984.0,1564.3,1472.2,1540.8,880.5,722.7,1561.0,559.1,228.7,779.7,50.1,1450.5,131.0,1043.6,1084.4,557.7,193.0,1535.1,725.5,626.3,981.2,184.1,221.0,1509.3,1056.1,0.0,265.7,1574.8,1516.4,232.4,788.8,636.4,691.2,542.2,1484.1,279.1,536.5,287.4,1094.3,105.1,148.2,41.1,135.8,1136.1,1586.8,153.2
